t,s1,s2,s3,segment,label,cycle_id,sample_in_cycle
225.3,0.342755092419272,0.21172442655393708,-0.17007639637441602,0,0,88,2
225.31,0.0012497636561454861,0.17871144447949996,0.10318740211715655,0,0,88,3
225.32,0.1906385424882067,0.25589043843084947,-0.04582656745099148,0,0,88,4
225.33,0.2709061570112965,0.3563698939154355,0.025626340315025954,0,0,88,5
225.34,0.19902062480291527,0.21093431907678928,-0.06261573093265409,0,0,88,6
225.35,0.2740630523653358,0.0824239603867877,0.07449508721793091,0,0,88,7
225.36,0.446057173121291,0.207946159217973,-0.17580494224878684,0,0,88,8
225.37,0.2815806603432559,0.2647332183491011,-0.09937468528417025,0,0,88,9
225.38,0.14057461110071431,0.14801498019119622,-0.1068404175336487,0,0,88,10
225.39000000000001,0.07522325788979314,0.15891175221013532,-0.05356179799154176,0,0,88,11
225.4,0.13344109562259876,0.10702878699490113,-0.12148835587882748,0,0,88,12
225.41,0.2998835647193083,0.05563426926716522,-0.24380815019701849,0,0,88,13
225.42000000000002,0.2223903494687165,0.4011523529288643,-0.14791402917376523,0,0,88,14
225.43,0.294839405127412,0.2378085827460253,-0.02894666324066042,0,0,88,15
225.44,0.25623384831169316,0.310700326131829,-0.14801151991322445,0,0,88,16
225.45000000000002,0.3323635090886672,0.26497595698728627,-0.16407570958257767,0,0,88,17
225.46,0.17504433402219433,0.04128957931732284,-0.08729416857676736,0,0,88,18
225.47,0.15393810347231984,0.15877803570047677,-0.37354651432211383,0,0,88,19
225.48000000000002,0.092343294325483,0.0677336124253839,-0.16856712495737666,0,0,88,20
225.49,0.19280520053366082,0.10343662263426252,-0.10300883536672681,0,0,88,21
225.5,0.1721722657108053,0.08844435109711679,-0.18738222852152148,0,0,88,22
225.51,0.1895278386763467,0.05687464349727162,-0.2393035803715175,0,0,88,23
225.52,0.010316365559756943,-0.11790434415764589,-0.299045677036645,0,0,88,24
225.53,0.1832566813699762,0.009030394367497169,-0.22903151494511492,0,0,88,25
225.54,0.05318056337376694,0.22549561760948228,-0.34608497586932496,0,0,88,26
225.55,0.20501426662281083,0.11945219001446726,-0.22074317458631548,0,0,88,27
225.56,0.018591712207793196,0.03148885464249675,-0.29505141973806215,0,0,88,28
225.57,0.06061761243082894,0.06029026632202721,-0.26807658350669017,0,0,88,29
225.58,0.1145590715388449,0.06825953788244249,-0.2376677326624158,0,0,88,30
225.59,0.20052009914861102,0.020229554752200278,-0.14784291321861232,0,0,88,31
225.6,0.1564322365095531,-0.055999293473768336,-0.07294455216781483,0,0,88,32
225.61,0.1375911909352569,0.04418430319326816,-0.23888882884169793,0,0,88,33
225.62,0.04562926786564924,0.14701761469133834,-0.11278278969246872,0,0,88,34
225.63,0.053533939230311925,-0.1471049574336012,-0.14731860606872652,0,0,88,35
225.64000000000001,0.07791531294304854,0.11671563859866002,-0.287584516141442,0,0,88,36
225.65,0.02003083387458692,0.048410307578550076,-0.18924187127350073,0,0,88,37
225.66,0.06271937320927667,0.2043078499104435,-0.10651919694739968,0,0,88,38
225.67000000000002,0.20783675765496534,0.0027733433141601746,-0.12527541125983416,0,0,88,39
225.68,0.1283453992032746,0.11917897403240114,-0.02457027728905266,0,0,88,40
225.69,-0.16534114438319208,0.13722616881572242,-0.11157104324154471,0,0,88,41
225.70000000000002,-0.19164508986506884,-0.012643156898814505,-0.22682588841730805,0,0,88,42
225.71,0.23021396993338855,-0.02452892624567253,-0.08679720883835743,0,0,88,43
225.72,0.1257746608801401,-0.08599455462281744,-0.20083610838106525,0,0,88,44
225.73000000000002,-0.10732439585986621,0.019264625191686542,-0.05301540955352474,0,0,88,45
225.74,-0.06566272542601198,0.1753507105424536,-0.12530171392672607,0,0,88,46
225.75,0.004132706311748268,-0.2231539931986099,-0.03485232661213556,0,0,88,47
225.76,0.10700124251785305,0.08635317772715825,-0.02566104394099534,0,0,88,48
225.77,-0.24868129650147375,0.019947116874386203,0.09471262223125591,0,0,88,49
225.78,-0.005776246395934281,-0.01074950970358534,-0.03274335898938831,0,0,88,50
225.79,0.07917733485239344,0.11829744053583091,-0.06398933340370856,0,0,88,51
225.8,-0.04736260819286922,0.1294220505243918,-0.11639437444887829,0,0,88,52
225.81,-0.13081222365279965,0.1386704934219754,0.036824238299413475,0,0,88,53
225.82,-0.049780605496583336,0.13725464844340163,0.07670824844879082,0,0,88,54
225.83,-0.21755011202245006,0.3306054070645171,0.06780745794024365,0,0,88,55
225.84,-0.01629881680511778,0.011740124802960864,-0.06734011451770999,0,0,88,56
225.85,-0.21955343070638572,0.1503520911715876,-0.10171296930712125,0,0,88,57
225.86,0.0810160417955007,0.10619545283404204,-0.13766273121175968,0,0,88,58
225.87,-0.13139957303734556,-0.1114333520328338,0.017211677521500723,0,0,88,59
225.88,-0.17027002783493078,0.13200879117237546,0.00497540794652453,0,0,88,60
225.89000000000001,0.09524100635521744,0.13148945944042723,0.07006037136475399,0,0,88,61
225.9,-0.06385504610959175,-0.11999589938563257,-0.06610795718456947,0,0,88,62
225.91,0.03768946110910941,-0.0069800955843363315,-0.05277779288542873,0,0,88,63
225.92000000000002,0.12484906733662199,-0.17353380659223733,-0.1696030032722582,0,0,88,64
225.93,0.06606194722776958,-0.08304782609718894,-0.05485906198238947,0,0,88,65
225.94,-0.04131127189093825,0.042643276907586514,-0.032239732771482586,0,0,88,66
225.95000000000002,-0.036036063348390476,-0.1347652382345436,-0.07001891151754837,0,0,88,67
225.96,-0.1988172996390307,0.0027543684866314436,0.08893190744825077,0,0,88,68
225.97,-0.17122448946637792,-0.0931298237091912,-0.012219954680690748,0,0,88,69
225.98000000000002,-0.1685095943162826,-0.009112524009762785,-0.07442082312274033,0,0,88,70
225.99,-0.28305524312856234,0.15084871382257983,0.11773655463581954,0,0,88,71
226.0,0.03993140879913329,-0.0715723233857477,-0.05758762692469374,0,0,88,72
226.01,-0.062333522452218196,-0.20757644063333877,0.05146222151396143,0,0,88,73
226.02,0.0020831484462487115,-0.11379382574313274,-0.016113721916332896,0,0,88,74
226.03,-0.10648453413994982,0.014884025328190428,-0.19376193100717926,0,0,88,75
226.04,-0.03815191584046779,-0.03636114926430374,-0.007527920634502999,0,0,88,76
226.05,-0.015422541469729253,-0.004659095051345499,0.17596513314800544,0,0,88,77
226.06,-0.14008893277400963,-0.1737166598520685,0.04077373048944444,0,0,88,78
226.07,0.07848111049430498,-0.05035154231256,0.006381187357062203,0,0,88,79
226.08,0.011735084821656389,-0.07811767548144374,0.03484826503098924,0,0,88,80
226.09,0.03492401626403788,0.06691320225028083,0.004150833554887996,0,0,88,81
226.1,0.05995205902315029,-0.08407927822058178,-0.013871313820994949,0,0,88,82
226.11,-0.024671505512511894,-0.0803117047118602,0.061310429510392186,0,0,88,83
226.12,0.20989598522500624,0.05222599175378875,-0.14414479980510217,0,0,88,84
226.13,0.2896339961937584,0.0795457490824637,-0.015713769344735506,0,0,88,85
226.14000000000001,-0.18041334163302683,0.10079984468649676,-0.17924557307123906,0,0,88,86
226.15,-0.01308260505324051,-0.022294288586635964,-0.19174036702127062,0,0,88,87
226.16,-0.1423441490372051,-0.15962992281589372,0.055314197162065044,0,0,88,88
226.17000000000002,-0.014348835421056076,0.030109040200832063,-0.189610617735287,0,0,88,89
226.18,0.08399317013800917,0.10750594439430394,-0.02399863311426555,0,0,88,90
226.19,0.055685016043089564,0.09476810543077557,-0.09164286786935757,0,0,88,91
226.20000000000002,0.07057393272286011,-0.0738353713758062,-0.08300574533076455,0,0,88,92
226.21,-0.011494433583916108,-0.074379567385119,-0.0960643046327698,0,0,88,93
226.22,0.06755875897607254,-0.1599488579372015,0.07167485348452998,0,0,88,94
226.23000000000002,0.005395117928872206,0.14599746710169015,0.10608638566889725,0,0,88,95
226.24,0.2000394401450988,0.07829717645505722,0.10492546931337449,0,0,88,96
226.25,0.064506332548339,0.19508399068575014,-0.08145078132763277,0,0,88,97
226.26,0.21353785729856523,0.10517909312769955,-0.11742541820954941,0,0,88,98
226.27,0.06532472345581575,-0.08287929915131897,0.08730108780126233,0,0,88,99
226.28,0.057220925662772516,-0.0033988954112795927,-0.03186920991691733,0,0,88,100
226.29,-0.04464252982610048,-0.05784058335530341,-0.04002551704003271,0,0,88,101
226.3,0.15016714694475086,-0.03272239806227108,0.031056749906585787,0,0,88,102
226.31,0.05920452715050057,0.031106882270669926,0.07533104515098851,0,0,88,103
226.32,-0.02823587989371272,0.004012191312188246,-0.11419691637523627,0,0,88,104
226.33,0.04825540688742462,0.1667014918260042,0.018146319010281464,0,0,88,105
226.34,0.01843786923434594,0.2298583576214948,0.0022433414964501547,0,0,88,106
226.35,0.21120646937323995,0.15659269063750772,-0.05256618036725343,0,0,88,107
226.36,0.1870453684156289,0.18192964996748173,0.11348254395525006,0,0,88,108
226.37,-0.04814661263175671,0.2789354121423842,-0.15853153387186553,0,0,88,109
226.38,0.02840136384074236,0.13384197483738344,0.004466162298682762,0,0,88,110
226.39000000000001,0.1664767083726087,0.12891439355255357,0.09452661268115616,0,0,88,111
226.4,0.1512751120363753,0.15570513728988772,-0.17370473733187058,0,0,88,112
226.41,-0.15337935434761563,-0.03668670573447307,0.027535920285583187,0,0,88,113
226.42000000000002,-0.10248278939589578,-0.17883173825845478,-0.014333477822102321,0,0,88,114
226.43,0.06559024942526462,-0.09935424482479126,-0.03427613764843786,0,0,88,115
226.44,-0.13293853931921212,-0.05180482131846993,-0.18783745029777177,0,0,88,116
226.45000000000002,-0.11787935040645937,-0.08376454487752794,-0.15093976335079545,0,0,88,117
226.46,0.08268597259534505,0.037362636705630524,0.1657181891827259,0,0,88,118
226.47,-0.03620750323630233,0.06941905040468901,0.08875926946147102,0,0,88,119
226.48000000000002,0.07577286606112268,-0.005740706171993813,-0.07045878032295501,0,0,88,120
226.49,-0.0674304653204569,0.23032007106998453,-0.039514467399662925,0,0,88,121
226.5,-0.08743910438124486,-0.038651923689741324,-0.1855508314409391,0,0,88,122
226.51,0.0018976697323620645,-0.1508405171494155,-0.08612730801643254,0,0,88,123
226.52,0.12212698957193749,-0.27410750641806847,-0.08420461030453788,0,0,88,124
226.53,-0.0597920521957611,0.058241059597128234,-0.03691985658147422,0,0,88,125
226.54,0.07793869516409707,-0.026165177812485507,-0.08688261603042134,0,0,88,126
226.55,-0.11061744972841217,-0.0712844199472151,-0.10428057810605769,0,0,88,127
226.56,-0.039533821549233295,-0.18076206867498495,-0.14422837291503116,0,0,88,128
226.57,-0.277071966597265,-0.08626173335425746,-0.1401375073469821,0,0,88,129
226.58,-0.2535607246594905,-0.23335167177923333,-0.15636120221630656,0,0,88,130
226.59,-0.1751589792402466,-0.21484904868815352,-0.04602199550813084,0,0,88,131
226.6,-0.30385160667844574,-0.15226701001977833,-0.24417009095291883,0,0,88,132
226.61,-0.09271863439316579,-0.08247766389550212,0.04466035792327762,0,0,88,133
226.62,-0.24030587754763927,0.014186035339860598,-0.023484135425176828,0,0,88,134
226.63,-0.05108875646089375,-0.19013053909287425,-0.2247852398750317,0,0,88,135
226.64000000000001,-0.0034322817330968425,-0.4195151576548287,-0.06551459141363106,0,0,88,136
226.65,-0.07695209657985919,-0.21869885021372915,-0.16247551788928322,0,0,88,137
226.66,-0.22713126668009295,-0.12895859993130304,-0.09290879214297494,0,0,88,138
226.67000000000002,-0.18196096114720994,-0.21816173057091284,-0.010547260380300759,0,0,88,139
226.68,-0.14751975845522963,-0.22002666794126696,0.007996103817595059,0,0,88,140
226.69,-0.23678012843618748,-0.4344392923620993,0.011171693223467338,0,0,88,141
226.70000000000002,-0.4198941679703968,-0.11427574651591324,0.054040154630490535,0,0,88,142
226.71,-0.2581782327362938,-0.27755506477238223,-0.2733902230720158,0,0,88,143
226.72,-0.0722285699598462,-0.2148518114676133,0.018204731514614728,0,0,88,144
226.73000000000002,-0.2246709734232598,-0.2254082533114354,0.020129422386999305,0,0,88,145
226.74,-0.14212846401802176,-0.1651778772389532,0.002116734947261084,0,0,88,146
226.75,-0.3290792226552549,-0.19350783540937946,-0.010319154885423194,0,0,88,147
226.76,-0.3720890994311989,-0.21443893442823583,-0.03784636563231761,0,0,88,148
226.77,-0.1357975819539473,0.002095560648789213,0.1000597407253446,0,0,88,149
226.78,-0.11618303091086354,-0.3121713294957566,-0.027702092161876316,0,0,88,150
226.79,-0.2971667184770491,-0.23411797705848572,-0.08864658500237699,0,0,88,151
226.8,-0.12756138277241041,-0.18970087477015393,0.082194766814644,0,0,88,152
226.81,-0.33843657373508096,-0.2802733019735526,0.13825433768737988,0,0,88,153
226.82,-0.12868945793193654,-0.30324845205172224,0.0031173233084136887,0,0,88,154
226.83,-0.22911147482197788,-0.35462778990718274,0.11316470317641156,0,0,88,155
226.84,-0.22871455955930886,-0.28870984256207455,0.16357988662043726,0,0,88,156
226.85,-0.24016185945403234,-0.25338313898064224,0.16482537141647524,0,0,88,157
226.86,-0.2410559598298262,-0.0798583880518483,0.3068019271394939,0,0,88,158
226.87,-0.21452442954324089,-0.37059760136337627,0.013870990177979242,0,0,88,159
226.88,-0.11207582435711667,-0.17522114405655462,0.3054260207008276,0,0,88,160
226.89000000000001,-0.20588771546673296,-0.08276673814956734,0.32909031383171805,0,0,88,161
226.9,-0.08812883455630056,-0.12514446488454906,0.16723793033332915,0,0,88,162
226.91,-0.41623088146000214,-0.34424297034561435,0.15099674174738822,0,0,88,163
226.92000000000002,-0.1855942279856351,-0.18305757982904897,0.30127463080116784,0,0,88,164
226.93,-0.1117278817896221,-0.1026836478321772,0.1905688409156841,0,0,88,165
226.94,-0.17554315810652105,-0.11471237154131864,0.2954189781506672,0,0,88,166
226.95000000000002,-0.31945523553210636,-0.21513206140236946,0.1888747912361613,0,0,88,167
226.96,-0.1325760325023927,-0.28418647236814665,0.3281256171135579,0,0,88,168
226.97,-0.21682925603459757,-0.16386460359218086,0.42613195282133937,0,0,88,169
226.98000000000002,-0.06035811125993998,-0.12787726570626395,0.38222905394635454,0,0,88,170
226.99,-0.10483488794300293,-0.10651107709162622,0.21735202330867356,0,0,88,171
227.0,-0.21041745486747268,-0.08917892781888154,0.30395464344181294,0,0,88,172
227.01,-0.08018476277286124,-0.28127704340819815,0.10893519925819578,0,0,88,173
227.02,-0.098599098811545,-0.196110489797007,0.3379984573304119,0,0,88,174
227.03,-0.09723272283171563,-0.2641174504052236,0.20236766327472544,0,0,88,175
227.04,-0.13453698106569917,-0.2631418328932595,0.14021727319224536,0,0,88,176
227.05,-0.17360659824446656,-0.20579813498646857,0.2926642334450618,0,0,88,177
227.06,-0.2173347112685358,-0.11960711584555875,0.17574921114213846,0,0,88,178
227.07,-0.09404466108146496,-0.16002720090386843,0.22038394764968844,0,0,88,179
227.08,-0.2079923858517449,-0.21285643589163455,0.24990919893859215,0,0,88,180
227.09,-0.0685875159323097,-0.1626816080170325,0.16388317407120717,0,0,88,181
227.1,-0.2314381758249539,-0.10581678586582396,0.15064676613972777,0,0,88,182
227.11,-0.23619542556198553,-0.13077912360140906,0.22004516224054016,0,0,88,183
227.12,-0.204956644510646,-0.08947717728187105,0.223374248187236,0,0,88,184
227.13,-0.028780646232313398,-0.16405444557141657,0.09883915903772278,0,0,88,185
227.14000000000001,-0.042723568835650934,-0.11349638930591432,0.012343870547038893,0,0,88,186
227.15,-0.04993445797920974,-0.12661368566490916,-0.010591379302224063,0,0,88,187
227.16,-0.03879094311522753,-0.06442343625448994,0.05481895481446852,0,0,88,188
227.17000000000002,-0.052372274809488764,0.26428227822734784,0.10066524738121933,0,0,88,189
227.18,-0.06857122494060766,-0.07438299778119228,0.07465940935347559,0,0,88,190
227.19,-0.25798748116803055,-0.12417844672616611,0.13853484961827636,0,0,88,191
227.20000000000002,0.0259355197857079,-0.052536984264997186,-0.1744089745240946,0,0,88,192
227.21,-0.06567007748984015,0.11113167988268415,-0.18737595818276143,0,0,88,193
227.22,0.016534951641914576,0.09338102204685696,-0.08122400151017659,0,0,88,194
227.23000000000002,-0.06613424168288864,-0.1667361063432087,0.143419159169578,0,0,88,195
227.24,0.15978040580105868,0.011884552866738923,-0.05309110465008082,0,0,88,196
227.25,0.022638892878292176,-0.010956432532098718,0.06547152599832264,0,0,88,197
227.26,0.04699263791122771,0.1144015795813614,-0.08537705230779889,0,0,88,198
227.27,-0.017097251078493754,0.0011695922996947314,-0.09610965397756373,0,0,88,199
227.28,0.12447571651631766,0.06347926756479003,-0.11692114000497558,0,0,88,200
227.29,0.1215767635253093,0.04116722914836268,-0.0851393168206293,0,0,88,201
227.3,0.12683785832135788,0.003331782274345843,-0.06049314652584657,0,0,88,202
227.31,-0.1261225286482648,-0.12465589973281556,-0.021729611813116,0,0,88,203
227.32,0.17974457962926874,-0.13195101151203642,-0.15017699510384383,0,0,88,204
227.33,0.019563463060027028,0.18858952287690756,-0.20186608454924382,0,0,88,205
227.34,-0.017229977567973148,0.10474337100674122,-0.2201004248518045,0,0,88,206
227.35,0.06822423954341507,0.05477375812933637,-0.05107629291767973,0,0,88,207
227.36,-0.046915192801071925,0.054408656894493965,-0.10862930811095153,0,0,88,208
227.37,0.12019156637500614,0.06907691058401288,-0.1582284916361018,0,0,88,209
227.38,0.07390013750883737,0.13949439599033037,-0.12431820784236985,0,0,88,210
227.39000000000001,0.08610302261553035,0.26220178092684165,-0.07892027855410691,0,0,88,211
227.4,0.2695049091200722,0.10794324160053705,-0.0794874935844515,0,0,88,212
227.41,-0.06299890210622396,0.1330094698282325,-0.030874038824217895,0,0,88,213
227.42000000000002,0.04111408450144263,0.31021524173388515,-0.12262262470935362,0,0,88,214
227.43,0.0992686096757992,0.33716299186853066,-0.2179110896426083,0,0,88,215
227.44,0.28405742795116246,0.1860556082835624,0.03814505107537106,0,0,88,216
227.45000000000002,-0.0002536895040477216,0.10911138069682585,0.02566259447587487,0,0,88,217
227.46,-0.007727303750012127,0.13390247592215274,-0.02628300718553813,0,0,88,218
227.47,0.04961705066374517,-0.021525827280505352,0.06016985563838397,0,0,88,219
227.48000000000002,-0.07528744116357983,-0.12466770592870337,-0.01864692246056217,0,0,88,220
227.49,-0.045473530886679436,-0.07037207561887027,0.06604955845399565,0,0,88,221
227.5,0.06628397060229019,-0.05932182334051894,0.0019155831803137485,0,0,88,222
227.51,-0.06022888601945055,0.011380212214186655,0.18685903095429507,0,0,88,223
227.52,0.018597237118960414,-0.006747352682565974,-0.04068499287661126,0,0,88,224
227.53,-0.007236431126871806,-0.0357912207820177,0.0882391503115641,0,0,88,225
227.54,0.02760315500437837,0.18836852042677815,0.2561959010213533,0,0,88,226
227.55,0.4030426293409469,0.053607065080078925,0.26920545715046745,0,0,88,227
227.56,0.11600659744161186,0.12650898986849868,0.17633752732822344,0,0,88,228
227.57,0.11076929749577676,0.09693731526638173,0.08124716091175913,0,0,88,229
227.58,0.05155516832369852,0.07576733495070877,0.16343252667408292,0,0,88,230
227.59,-0.09176783395085111,0.06313256941414595,0.05716869822376425,0,0,88,231
227.6,-0.013880594721125045,0.1887456052385602,0.390791740830131,0,0,88,232
227.61,0.24005153011396466,0.1368788888305137,0.10874504885656437,0,0,88,233
227.62,0.20505434348765084,0.14315995297955403,0.16664000807105667,0,0,88,234
227.63,0.09085560078125546,-0.0742516086680609,0.14069240578297154,0,0,88,235
227.64000000000001,0.06704333069296198,0.3653404533474746,0.1505241918805363,0,0,88,236
227.65,0.22023649781457227,0.04557784247405722,0.32199552123042996,0,0,88,237
227.66,0.12492944861801629,0.12362416590848936,0.3357744843471039,0,0,88,238
227.67000000000002,0.2602734937140923,0.12711196421111404,0.3690926578134409,0,0,88,239
227.68,0.2636404199268805,0.02822465548074675,0.10908307038601339,0,0,88,240
227.69,0.12296750089339761,-0.05142424281544419,0.10996272716440628,0,0,88,241
227.70000000000002,0.21057136300955578,0.07082326504932426,0.28059567521114304,0,0,88,242
227.71,-0.020990662201923943,0.13165813168324692,0.15059152532157807,0,0,88,243
227.72,0.21478083160870537,0.2178735326628142,0.16035256078841215,0,0,88,244
227.73000000000002,0.05992944727111846,0.14667271589782974,0.16461697433710326,0,0,88,245
227.74,0.25833827318273983,0.27741379370253555,0.07226534520634861,0,0,88,246
227.75,0.1439529704348663,0.20667105081288628,0.06850666856828955,0,0,88,247
227.76,-0.011514897353998715,0.14483394483600567,0.34420977664546853,0,0,88,248
227.77,0.2765839463447848,0.23872713168432796,0.15147316129218688,0,0,88,249
227.78,0.25744156922693284,0.14753306671727012,0.33006962799968187,0,0,88,250
227.79,0.26781586046453626,0.0935260818594692,0.1723807155386277,0,0,88,251
227.8,0.098263000782087,0.052666234188091826,0.17390823706687666,0,0,88,252
227.81,0.35460208060959386,0.3298012964135681,0.09043747595547534,0,0,88,253
227.82,0.2629918487877028,0.1591720858387837,0.20659053477432332,0,0,88,254
227.83,0.21140182921950276,0.3456532079112552,0.14519277726290486,0,0,88,255
227.84,0.16009657116020112,0.2204426078625072,-0.05990714887341797,0,0,89,0
227.85,0.24211783094979805,0.3177615274403891,-0.08783595814885792,0,0,89,1
227.86,0.3193591653232155,0.2228161509340861,0.12622283458862663,0,0,89,2
227.87,0.24292800543559154,0.3470876621150376,-0.18689868851609975,0,0,89,3
227.88,0.259728937095809,0.20702615279090533,-0.08321214813490867,0,0,89,4
227.89000000000001,0.23616559598567738,0.10775996078236735,-0.18315565057530334,0,0,89,5
227.9,0.295292976565825,0.20658359821497704,-0.07871922513224802,0,0,89,6
227.91,0.30601450191077617,0.17198915596321024,-0.17281337461336926,0,0,89,7
227.92000000000002,0.22080923716172499,0.20375524492647992,0.031468495167138094,0,0,89,8
227.93,0.43394958725740906,0.19242893599682992,-0.04775704199859681,0,0,89,9
227.94,0.22543230407253598,0.4040733171415849,-0.16930258357887285,0,0,89,10
227.95000000000002,0.3503072825911501,0.16835040349297994,-0.1804236862666585,0,0,89,11
227.96,0.38813311844803033,0.2232481913504427,-0.3747076806631921,0,0,89,12
227.97,0.3508479852760902,0.14853684687576943,-0.19005042689534618,0,0,89,13
227.98000000000002,0.26494993033559006,0.26825185517084044,-0.1120812288066515,0,0,89,14
227.99,0.10845251182698072,0.4173545282048864,-0.1473152539203979,0,0,89,15
228.0,0.10164776756603192,0.014521363777436902,-0.17011147218565814,0,0,89,16
228.01,0.11246191434544123,0.1241241659688794,-0.09768976729669043,0,0,89,17
228.02,0.287201006520475,0.38950227805600124,-0.1957023733424881,0,0,89,18
228.03,0.3056002181239668,0.13469195337501186,-0.04830959454389247,0,0,89,19
228.04,0.20925356703495976,0.19647013418350692,-0.10865163973016584,0,0,89,20
228.05,-0.004032280978801123,0.2760851864412648,-0.24269719950121807,0,0,89,21
228.06,0.13662492096401435,0.22293692017698996,-0.04808177139551842,0,0,89,22
228.07,0.2958302443229562,0.313231768385569,-0.39030315115799064,0,0,89,23
228.08,0.013629509048122754,0.16656686509177507,-0.10723394226734392,0,0,89,24
228.09,0.11580275193453073,0.07831586583731195,-0.3085626837840999,0,0,89,25
228.1,0.245937526862816,0.12655719002341448,-0.24079910368253538,0,0,89,26
228.11,0.017420532034225555,0.0038271245174239382,-0.22782428526819287,0,0,89,27
228.12,0.08147823486623555,-0.01446260219510867,-0.11668239244734484,0,0,89,28
228.13,0.042410212648441206,0.16527832465965167,0.028727449910854852,0,0,89,29
228.14000000000001,-0.06126225078353051,0.11629720490883097,-0.05379947867574281,0,0,89,30
228.15,0.045967099754724766,-0.053372466256156714,-0.0819796842847229,0,0,89,31
228.16,-0.08032895720690343,0.05606543673596465,-0.04878685808375888,0,0,89,32
228.17000000000002,0.22988295809193582,0.06527666628363497,-0.23922319738366382,0,0,89,33
228.18,0.11579989802991969,0.0468260572415313,-0.20116774438857235,0,0,89,34
228.19,0.11002308836918233,0.07197458696355818,-0.04512218728564382,0,0,89,35
228.20000000000002,0.11479583609932992,0.20467072066759442,-0.14569618991733246,0,0,89,36
228.21,0.040767110343739706,0.05712297346642368,-0.11465180340388756,0,0,89,37
228.22,0.028030817267394766,-0.14195469998729823,-0.002128677805953258,0,0,89,38
228.23000000000002,-0.12299478934009185,-0.03478656550849287,-0.17425667911469767,0,0,89,39
228.24,-0.07653399837577346,0.12749838286767817,-0.01754904579634986,0,0,89,40
228.25,0.14785425342433728,-0.11829714165169147,-0.19483137383317387,0,0,89,41
228.26,0.032918791230171975,0.2804729076330619,-0.07979099921017593,0,0,89,42
228.27,0.1609521577134893,-0.03455522192493057,-0.2058112832631071,0,0,89,43
228.28,-0.018478429060822702,-0.1174966185658533,0.153413842168592,0,0,89,44
228.29,0.1763541945516186,-0.011904160232399048,-0.21310312947460375,0,0,89,45
228.3,0.027618841384605526,0.17163744489097382,-0.12962589489327903,0,0,89,46
228.31,0.02316930464794118,0.25298423893833494,-0.10805383505443869,0,0,89,47
228.32,-0.030649722978292767,0.03061823394096643,0.07368376942511638,0,0,89,48
228.33,0.34265271371684825,0.019670345726217037,-0.08677211921310057,0,0,89,49
228.34,0.00023287191983825672,0.06332931269703634,-0.0890184260761743,0,0,89,50
228.35,0.03943940225486933,0.07659387263376496,-0.031459528691888734,0,0,89,51
228.36,0.0018853535589330034,-0.008070224884399287,-0.028721654311784865,0,0,89,52
228.37,0.01926073443483782,-0.12867076649612844,0.03723517824303933,0,0,89,53
228.38,-0.08452806491023328,-0.025314799783030487,-0.1449098285353301,0,0,89,54
228.39000000000001,-0.03293247548839786,0.06722197886942677,-0.22589727626092193,0,0,89,55
228.4,0.12486474942916241,0.10620411584972357,0.09764978605213875,0,0,89,56
228.41,-0.15764308067768323,0.04514840186252833,-0.19565361510737359,0,0,89,57
228.42000000000002,-0.019583517365302307,0.007092151261203654,0.005016403825984724,0,0,89,58
228.43,-0.2294190946474437,0.09260478438699678,-0.09154840899171002,0,0,89,59
228.44,-0.3227499543641318,-0.042339297832967554,0.07765845108348578,0,0,89,60
228.45000000000002,0.041418752629335864,-0.0725893593367132,0.1267934671738556,0,0,89,61
228.46,-0.18040535536789815,0.09409724494107699,-0.012369116619561967,0,0,89,62
228.47,-0.008404974229736684,-0.057784580062384495,0.08721957201210827,0,0,89,63
228.48000000000002,-0.11310671901716876,0.0584502013606273,-0.03585454709516603,0,0,89,64
228.49,-0.1641872913201319,-0.07566882436367436,0.06677187917856728,0,0,89,65
228.5,-0.20223449798079007,0.034210737238490094,0.02572761006463934,0,0,89,66
228.51,-0.08417593893675616,-0.13625885976312457,0.06744478351066745,0,0,89,67
228.52,0.07356515869837706,-0.04482742235785178,-0.26048095100823604,0,0,89,68
228.53,0.1291126821958827,-0.10136659928794953,-0.08272486269578576,0,0,89,69
228.54,-0.0034079272906094304,-0.09168774333240318,-0.10193614929119701,0,0,89,70
228.55,-0.18277967057910882,-0.1871975152591511,-0.138600224726699,0,0,89,71
228.56,0.11024098382290246,-0.04620054549383143,-0.12562641092084642,0,0,89,72
228.57,-0.04423210292802625,0.015347260452483927,-0.06328958005601378,0,0,89,73
228.58,-0.09254098913477105,-0.1470801256444684,-0.0724881308119619,0,0,89,74
228.59,-0.12667831599581833,-0.04797115260040595,-0.1382682954198422,0,0,89,75
228.6,-0.15058813144356714,-0.13853425168778033,-0.20621124107365793,0,0,89,76
228.61,-0.046872931826747885,-0.07176729610646691,0.0003115300752725425,0,0,89,77
228.62,-0.00458337908012503,-0.14883688224801422,0.03775230699624581,0,0,89,78
228.63,-0.03541556108130505,-0.035530993080705245,0.010808964375500357,0,0,89,79
228.64000000000001,-0.09226587534096115,-0.0558748429836468,-0.15896503239720805,0,0,89,80
228.65,-0.014055406484039187,-0.08917115588181479,-0.11332460118003473,0,0,89,81
228.66,0.06606054089958367,0.17365885583159457,-0.10339274353306278,0,0,89,82
228.67000000000002,-0.11966226195905766,-0.07528181695452012,-0.20007441730086734,0,0,89,83
228.68,0.0990326176293942,-0.14321181202206135,-0.18246119795326002,0,0,89,84
